name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
FGV-C64: CW FGV HOLDINGS BERHAD (RHB),522264,19-Apr-19,7:11 PM,-,-,-,0.21,0,0.000 / 0,0.305 / 300
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB),522265,19-Apr-19,7:11 PM,0.19,0.19,0.195,0.19,"12,600",0.000 / 0,0.200 / 500
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ),522266,19-Apr-19,7:11 PM,-,-,-,0.31,0,0.000 / 0,0.385 / 40
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB),522267,19-Apr-19,7:11 PM,0.43,0.43,0.455,0.455,"1,988",0.455 / 200,0.465 / 100
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB),522268,19-Apr-19,7:11 PM,0.155,0.155,0.155,0.155,200,0.155 / 20,0.220 / 50
FGV-C69: CW FGV HOLDINGS BERHAD (KIBB),522269,19-Apr-19,7:11 PM,0.115,0.115,0.12,0.12,"22,000",0.000 / 0,0.000 / 0
FGV-C70: CW FGV HOLDINGS BERHAD (CIMB),522270,19-Apr-19,7:11 PM,0.11,0.11,0.115,0.115,"1,012",0.000 / 0,0.000 / 0
FGV-C71: CW FGV HOLDINGS BERHAD (KIBB),522271,19-Apr-19,7:11 PM,0.045,0.045,0.045,0.045,"13,100",0.040 / 10,"0.050 / 7,410"
FGV-C72: CW FGV HOLDINGS BERHAD (MACQ),522272,19-Apr-19,7:11 PM,0.035,0.035,0.045,0.04,"72,215","0.035 / 26,700","0.045 / 7,684"
FGV-C73: CW FGV HOLDINGS BERHAD (MACQ),522273,19-Apr-19,7:11 PM,0.08,0.08,0.085,0.085,"99,776","0.085 / 7,050","0.090 / 7,145"
FGV-C74: CW FGV HOLDINGS BERHAD (RHB),522274,19-Apr-19,7:11 PM,0.09,0.09,0.095,0.095,"14,800","0.090 / 5,000",0.000 / 0
FGV-C75: CW FGV HOLDINGS BERHAD (MIBB),522275,19-Apr-19,7:11 PM,0.105,0.105,0.105,0.105,"9,000","0.010 / 2,000","0.110 / 1,000"
FIAMMA HOLDINGS BHD,6939,19-Apr-19,7:11 PM,0.495,0.495,0.495,0.495,1,"0.480 / 2,000",0.495 / 363
FIBON BERHAD,149,19-Apr-19,7:11 PM,-,-,-,0.43,0,0.390 / 100,0.430 / 83
FEDERAL INTERNATIONAL HOLDINGS BERHAD,8605,19-Apr-19,7:11 PM,0.465,0.455,0.465,0.455,"1,100",0.445 / 100,0.455 / 611
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26,8605PA,19-Apr-19,7:11 PM,-,-,-,0.08,0,0.080 / 350,0.095 / 460
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28,8605PB,19-Apr-19,7:11 PM,-,-,-,0.055,0,0.070 / 100,0.160 / 155
FIMA CORPORATION BHD,3107,19-Apr-19,7:11 PM,-,-,-,1.92,0,1.920 / 60,1.950 / 70
FINTEC GLOBAL BERHAD,150,19-Apr-19,7:11 PM,0.05,0.05,0.05,0.05,"10,970","0.045 / 123,432","0.050 / 32,831"
FINTEC GLOBAL BERHAD - ICPS A 2017/2027,0150PA,19-Apr-19,7:11 PM,0.02,0.02,0.025,0.025,"1,400","0.020 / 60,790","0.025 / 31,329"
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024,0150WA,19-Apr-19,7:11 PM,0.015,0.015,0.015,0.015,"5,000","0.010 / 81,392","0.015 / 4,113"
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022,0150WB,19-Apr-19,7:11 PM,0.015,0.015,0.02,0.02,600,"0.015 / 28,300",0.020 / 854
FITTERS DIVERSIFIED BHD,9318,19-Apr-19,7:11 PM,0.47,0.46,0.47,0.47,"9,427",0.465 / 600,"0.470 / 1,325"
FITTERS DIVERSIFIED BERHAD - Warrants,9318WB,19-Apr-19,7:11 PM,0.015,0.015,0.015,0.015,750,"0.010 / 13,000","0.015 / 24,995"
FOCUS LUMBER BERHAD,5197,19-Apr-19,7:11 PM,1.59,1.59,1.63,1.62,"2,572",1.610 / 276,1.620 / 294
FOCUS DYNAMICS GROUP BERHAD,116,19-Apr-19,7:11 PM,0.12,0.12,0.13,0.125,"62,318","0.120 / 14,439","0.125 / 1,317"
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019,0116WC,19-Apr-19,7:11 PM,-,-,-,0.085,0,"0.060 / 3,000",0.000 / 0
FOCUS POINT HOLDINGS BERHAD,157,19-Apr-19,7:11 PM,0.365,0.365,0.38,0.38,2,0.365 / 149,0.380 / 199
FOUNDPAC GROUP BERHAD,5277,19-Apr-19,7:11 PM,0.375,0.375,0.39,0.385,"148,088","0.380 / 1,670","0.385 / 17,220"
FORMOSA PROSONIC INDUSTRIES,9172,19-Apr-19,7:11 PM,1.72,1.72,1.73,1.72,"3,475","1.720 / 1,930",1.730 / 130
FREIGHT MANAGEMENT HLDGS BHD,7210,19-Apr-19,7:11 PM,0.61,0.61,0.62,0.61,358,0.615 / 100,0.620 / 5
FRONTKEN CORPORATION BHD,128,19-Apr-19,7:11 PM,1.28,1.26,1.32,1.27,"108,803",1.270 / 296,"1.280 / 5,466"
FSBM HOLDINGS BHD,9377,19-Apr-19,7:11 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
FSBM HOLDINGS BERHAD - WARR,9377WA,19-Apr-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
G3 GLOBAL BERHAD,7184,19-Apr-19,7:11 PM,0.8,0.78,0.8,0.8,709,0.790 / 245,0.800 / 452
G3 GLOBAL BERHAD - WARRANTS 2017/2022,7184WA,19-Apr-19,7:11 PM,-,-,-,0.75,0,0.660 / 50,0.700 / 100
GADANG HOLDINGS BHD,9261,19-Apr-19,7:11 PM,0.7,0.69,0.715,0.715,"60,758",0.715 / 705,"0.720 / 9,190"
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021,9261WB,19-Apr-19,7:11 PM,0.235,0.235,0.25,0.245,"37,699","0.240 / 4,341","0.245 / 1,003"
GAMUDA BHD,5398,19-Apr-19,7:11 PM,3.07,3.05,3.09,3.08,"23,374","3.070 / 5,194","3.080 / 15,339"
GAMUDA-C53: CW GAMUDA BERHAD (CIMB),539853,19-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 5,246"
GAMUDA-C56: CW GAMUDA BERHAD (MACQ),539856,19-Apr-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.020 / 100
GAMUDA-C57: CW GAMUDA BERHAD (CIMB),539857,19-Apr-19,7:11 PM,-,-,-,0.035,0,0.000 / 0,0.085 / 250
GAMUDA-C58: CW GAMUDA BERHAD (MACQ),539858,19-Apr-19,7:11 PM,-,-,-,0.055,0,0.000 / 0,0.000 / 0
GAMUDA-C59: CW GAMUDA BERHAD (CIMB),539859,19-Apr-19,7:11 PM,0.195,0.195,0.205,0.2,"3,188",0.000 / 0,0.000 / 0
GAMUDA-C60: CW GAMUDA BERHAD (KIBB),539860,19-Apr-19,7:11 PM,-,-,-,0.105,0,0.000 / 0,0.000 / 0
GAMUDA-C61: CW GAMUDA BERHAD (MACQ),539861,19-Apr-19,7:11 PM,0.07,0.07,0.07,0.07,500,"0.065 / 1,000",0.000 / 0
GAMUDA-C62: CW GAMUDA BERHAD (AM),539862,19-Apr-19,7:11 PM,0.115,0.11,0.115,0.11,476,0.000 / 0,0.000 / 0
GAMUDA-C63: CW GAMUDA BERHAD (MIBB),539863,19-Apr-19,7:11 PM,-,-,-,0.1,0,0.000 / 0,0.150 / 920
GAMUDA-C64: CW GAMUDA BERHAD (KIBB),539864,19-Apr-19,7:11 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
GAMUDA-C65: CW GAMUDA BERHAD (MACQ),539865,19-Apr-19,7:11 PM,0.105,0.105,0.105,0.105,"1,000",0.000 / 0,0.000 / 0
GAMUDA-C67: CW GAMUDA BERHAD (CIMB),539867,19-Apr-19,7:11 PM,-,-,-,0.13,0,0.000 / 0,0.135 / 150
GAMUDA BERHAD-WARRANTS E,5398WE,19-Apr-19,7:11 PM,0.255,0.25,0.265,0.26,"17,512","0.260 / 2,027","0.265 / 1,708"
GAS MALAYSIA BERHAD,5209,19-Apr-19,7:11 PM,2.85,2.85,2.86,2.85,422,"2.850 / 3,332",2.860 / 73
GABUNGAN AQRS BERHAD,5226,19-Apr-19,7:11 PM,1.4,1.39,1.41,1.39,"14,987",1.390 / 170,"1.400 / 1,550"
GABUNGAN AQRS BERHAD-WARRANTS B,5226WB,19-Apr-19,7:11 PM,0.43,0.425,0.435,0.425,"18,206","0.425 / 1,291","0.430 / 1,400"
GUAN CHONG BHD,5102,19-Apr-19,7:11 PM,3.68,3.68,3.7,3.7,"5,817",3.680 / 10,"3.700 / 2,299"
GCB-CA: CW GUAN CHONG BERHAD (RHB),5102CA,19-Apr-19,7:11 PM,-,-,-,0.27,0,0.240 / 50,0.280 / 300
GCB-CB: CW GUAN CHONG BERHAD (RHB),5102CB,19-Apr-19,7:11 PM,-,-,-,0.17,0,0.000 / 0,0.000 / 0
GCB-CC: CW GUAN CHONG BERHAD (MIBB),5102CC,19-Apr-19,7:11 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
GCB-CD: CW GUAN CHONG BERHAD (MACQ),5102CD,19-Apr-19,7:11 PM,-,-,-,0.09,0,0.000 / 0,0.190 / 100
GCB-CE: CW GUAN CHONG BERHAD (KIBB),5102CE,19-Apr-19,7:11 PM,-,-,-,0.13,0,0.000 / 0,0.000 / 0
GCB-CF: CW GUAN CHONG BERHAD (AM),5102CF,19-Apr-19,7:11 PM,-,-,-,0.155,0,0.150 / 80,0.000 / 0
GRAND CENTRAL ENTERPRISES BHD,5592,19-Apr-19,7:11 PM,0.45,0.45,0.46,0.46,70,0.450 / 75,0.490 / 114
GDB HOLDINGS BERHAD,198,19-Apr-19,7:11 PM,0.32,0.32,0.325,0.325,"12,043","0.320 / 2,000","0.325 / 3,161"
GD EXPRESS CARRIER BHD,78,19-Apr-19,7:11 PM,0.325,0.325,0.33,0.325,"12,839",0.325 / 400,"0.330 / 5,200"
GDEX-CO: CW GD EXPRESS CARRIER BERHAD (MIBB),0078CO,19-Apr-19,7:11 PM,0.06,0.06,0.06,0.06,"2,000",0.000 / 0,0.000 / 0
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020,0078WB,19-Apr-19,7:11 PM,0.05,0.045,0.05,0.05,"3,549","0.045 / 17,365","0.050 / 15,820"
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB),0580C1,19-Apr-19,7:11 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
GENETEC TECHNOLOGY BERHAD,104,19-Apr-19,7:11 PM,1.6,1.6,1.7,1.65,768,1.640 / 5,1.650 / 4
GENTING MALAYSIA BERHAD,4715,19-Apr-19,7:11 PM,3.1,3.09,3.25,3.24,"185,288",3.220 / 699,"3.240 / 1,372"
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB),471541,19-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 5,000"
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ),471542,19-Apr-19,7:11 PM,0.015,0.015,0.015,0.015,"11,660",0.000 / 0,"0.020 / 1,698"
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB),471543,19-Apr-19,7:11 PM,0.01,0.01,0.015,0.015,"4,200",0.000 / 0,0.020 / 696
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB),471544,19-Apr-19,7:11 PM,0.035,0.035,0.035,0.035,140,0.000 / 0,0.000 / 0
GENM-C45: CW GENTING MALAYSIA BERHAD (AM),471545,19-Apr-19,7:11 PM,0.095,0.095,0.11,0.11,"10,624",0.080 / 500,0.000 / 0
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ),471546,19-Apr-19,7:11 PM,0.06,0.06,0.08,0.08,"82,328","0.070 / 6,000",0.080 / 483
GENM-C47: CW GENTING MALAYSIA BERHAD (RHB),471547,19-Apr-19,7:11 PM,0.08,0.08,0.09,0.09,2,0.075 / 1,0.000 / 0
GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB),471548,19-Apr-19,7:11 PM,0.09,0.09,0.09,0.09,110,"0.090 / 3,000",0.000 / 0
GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ),471549,19-Apr-19,7:11 PM,0.13,0.13,0.15,0.15,"15,084",0.140 / 100,0.000 / 0
GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB),471550,19-Apr-19,7:11 PM,0.11,0.11,0.13,0.13,"2,114",0.085 / 300,0.000 / 0
GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB),471551,19-Apr-19,7:11 PM,0.07,0.07,0.08,0.08,"31,952",0.000 / 0,0.000 / 0
GENM-C52: CW GENTING MALAYSIA BERHAD (KIBB),471552,19-Apr-19,7:11 PM,-,-,-,0.155,0,0.000 / 0,0.180 / 200
GENM-C53: CW GENTING MALAYSIA BERHAD (AM),471553,19-Apr-19,7:11 PM,0.085,0.085,0.09,0.09,"1,230",0.000 / 0,0.000 / 0
GENM-C54: CW GENTING MALAYSIA BERHAD (CIMB),471554,19-Apr-19,7:11 PM,0.05,0.05,0.06,0.055,"11,202","0.045 / 4,000","0.060 / 9,541"
GENM-C55: CW GENTING MALAYSIA BERHAD (MACQ),471555,19-Apr-19,7:11 PM,0.04,0.04,0.04,0.04,"1,000","0.040 / 5,000",0.045 / 540
GENM-C56: CW GENTING MALAYSIA BERHAD (RHB),471556,19-Apr-19,7:11 PM,0.09,0.09,0.095,0.095,4,"0.095 / 6,000",0.000 / 0
GENM-C57: CW GENTING MALAYSIA BERHAD (MIBB),471557,19-Apr-19,7:11 PM,0.095,0.095,0.115,0.115,"20,080",0.000 / 0,0.000 / 0
GENTING PLANTATIONS BERHAD,2291,19-Apr-19,7:11 PM,10.52,10.42,10.52,10.48,"10,294",10.440 / 90,10.480 / 627
GENP-CI: CW GENTING PLANTATIONS BERHAD (MIBB),2291CI,19-Apr-19,7:11 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
GENTING PLANTATIONS BERHAD-WARRANT A 13/19,2291WA,19-Apr-19,7:11 PM,2.56,2.56,2.61,2.61,170,2.580 / 200,2.610 / 13
GENTING BHD,3182,19-Apr-19,7:11 PM,6.74,6.71,6.79,6.78,"17,133",6.780 / 69,6.790 / 695
GENTINGC55: CW GENTING BERHAD (RHB),318255,19-Apr-19,7:11 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
GENTINGC56: CW GENTING BERHAD (MACQ),318256,19-Apr-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
GENTINGC57: CW GENTING BERHAD (MACQ),318257,19-Apr-19,7:11 PM,0.05,0.05,0.05,0.05,"17,931",0.045 / 50,0.000 / 0
GENTINGC58: CW GENTING BERHAD (CIMB),318258,19-Apr-19,7:11 PM,0.04,0.04,0.045,0.045,"21,453",0.040 / 400,"0.045 / 1,178"
GENTINGC59: CW GENTING BERHAD (RHB),318259,19-Apr-19,7:11 PM,-,-,-,0.065,0,0.000 / 0,0.000 / 0
GENTINGC60: CW GENTING BERHAD (KIBB),318260,19-Apr-19,7:11 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
GENTINGC61: CW GENTING BERHAD (AM),318261,19-Apr-19,7:11 PM,0.075,0.075,0.075,0.075,"10,600","0.070 / 2,500","0.080 / 2,000"
GENTINGC62: CW GENTING BERHAD (MACQ),318262,19-Apr-19,7:11 PM,0.095,0.095,0.095,0.095,500,0.090 / 400,0.000 / 0
GENTINGC63: CW GENTING BERHAD (MIBB),318263,19-Apr-19,7:11 PM,0.09,0.09,0.09,0.09,100,0.080 / 500,0.000 / 0
GENTINGC64: CW GENTING BERHAD (KIBB),318264,19-Apr-19,7:11 PM,0.055,0.055,0.055,0.055,5,0.030 / 300,0.070 / 500
GENTINGC65: CW GENTING BERHAD (KIBB),318265,19-Apr-19,7:11 PM,0.325,0.315,0.325,0.315,"1,800",0.315 / 10,0.000 / 0
GENTINGC66: CW GENTING BERHAD (MIBB),318266,19-Apr-19,7:11 PM,0.125,0.125,0.125,0.125,50,0.125 / 20,0.000 / 0
GE-SHEN CORPORATION BHD,7197,19-Apr-19,7:11 PM,0.61,0.61,0.61,0.61,933,0.610 / 304,0.660 / 1
GETS GLOBAL BERHAD,5079,19-Apr-19,7:11 PM,0.25,0.24,0.26,0.24,"44,290",0.240 / 772,"0.245 / 1,133"
GFM SERVICES BERHAD,39,19-Apr-19,7:11 PM,0.51,0.505,0.52,0.515,"13,610","0.500 / 3,305","0.515 / 1,990"
GFM SERVICES BERHAD - WARRANTS C 2019/2022,0039WC,19-Apr-19,7:11 PM,0.175,0.17,0.185,0.175,"54,526","0.170 / 7,702",0.175 / 543
GHL SYSTEMS BHD,21,19-Apr-19,7:11 PM,1.69,1.67,1.69,1.67,"1,700",1.670 / 296,1.680 / 352
GHLSYS-CA: CW GHL SYSTEMS BERHAD (MIBB),0021CA,19-Apr-19,7:11 PM,-,-,-,0.105,0,0.000 / 0,0.000 / 0
GEORGE KENT (M) BHD,3204,19-Apr-19,7:11 PM,1.27,1.26,1.29,1.26,"43,283","1.260 / 1,309","1.270 / 1,859"
GOLDEN LAND BERHAD,7382,19-Apr-19,7:11 PM,-,-,-,0.38,0,0.375 / 51,0.395 / 10
GLOMAC BHD,5020,19-Apr-19,7:11 PM,0.365,0.365,0.37,0.365,237,0.365 / 833,0.375 / 880
GLOBALTEC FORMATION BERHAD,5220,19-Apr-19,7:11 PM,0.44,0.43,0.45,0.45,"1,830","0.430 / 1,050",0.450 / 495
GLOBALTEC FORMATION BERHAD - WARRANTS 2018/2021,5220WA,19-Apr-19,7:11 PM,-,-,-,0.055,0,"0.055 / 1,265",0.065 / 326
GROMUTUAL BHD,9962,19-Apr-19,7:11 PM,0.32,0.32,0.32,0.32,250,0.295 / 100,0.320 / 396
G NEPTUNE BERHAD,45,19-Apr-19,7:11 PM,-,-,-,0.06,0,0.055 / 500,"0.060 / 3,500"
GLOBAL ORIENTAL BERHAD,1147,19-Apr-19,7:11 PM,0.18,0.18,0.18,0.18,105,"0.175 / 2,517",0.180 / 195
GLOBAL ORIENTAL BERHAD-WA 2014/2019,1147WA,19-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 4,775"
GREEN OCEAN CORPORATION BERHAD,74,19-Apr-19,7:11 PM,-,-,-,0.1,0,0.100 / 989,0.105 / 300
GREEN OCEAN CORPORATION BHD- WARRANTS A 14/19,0074WA,19-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 13,119"
TRADEPLUS SHARIAH GOLD TRACKER,0828EA,19-Apr-19,7:11 PM,-,-,-,1.72,0,1.700 / 4,1.765 / 300
GOODWAY INTEGRATED INDUSTRIES,7192,19-Apr-19,7:11 PM,0.2,0.2,0.22,0.21,"13,912",0.210 / 167,0.215 / 948
GOPENG BHD,2135,19-Apr-19,7:11 PM,-,-,-,0.69,0,0.690 / 79,0.720 / 10
GPA HOLDINGS BHD,7096,19-Apr-19,7:11 PM,-,-,-,0.105,0,"0.100 / 5,200","0.110 / 3,100"
GPA HOLDINGS BERHAD - WARRANTS 2015/2025,7096WA,19-Apr-19,7:11 PM,0.03,0.03,0.03,0.03,"1,000","0.030 / 75,775","0.035 / 15,426"
GREEN PACKET BHD,82,19-Apr-19,7:11 PM,0.32,0.31,0.325,0.31,"10,791","0.310 / 50,521",0.325 / 10
GREEN PACKET BERHAD - WARRANTS B 2018/2023,0082WB,19-Apr-19,7:11 PM,0.08,0.08,0.08,0.08,300,"0.075 / 1,300",0.080 / 924
GOLDEN PHAROS BHD,5649,19-Apr-19,7:11 PM,0.23,0.23,0.23,0.23,200,0.220 / 100,0.235 / 139
GRAND-FLO BERHAD,56,19-Apr-19,7:11 PM,0.2,0.195,0.2,0.195,491,0.195 / 900,0.200 / 19
GREENYIELD BHD,136,19-Apr-19,7:11 PM,-,-,-,0.125,0,0.125 / 477,"0.130 / 1,660"
GSB GROUP BHD,7077,19-Apr-19,7:11 PM,0.19,0.185,0.19,0.19,251,"0.185 / 4,070","0.190 / 4,631"
GLOBETRONICS TECHNOLOGY BHD,7022,19-Apr-19,7:11 PM,2,1.99,2.04,2,"25,778",1.990 / 397,2.000 / 38
GTRONIC-CU: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),7022CU,19-Apr-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
GTRONIC-CV: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),7022CV,19-Apr-19,7:11 PM,0.105,0.105,0.105,0.105,"2,500",0.000 / 0,0.000 / 0
GTRONIC-CW: CW GLOBETRONICS TECHNOLOGY BERHAD (MACQ),7022CW,19-Apr-19,7:11 PM,0.05,0.05,0.05,0.05,100,0.000 / 0,0.000 / 0
GUH HOLDINGS BHD,3247,19-Apr-19,7:11 PM,0.48,0.475,0.48,0.48,354,0.470 / 824,0.480 / 90
GUNUNG CAPITAL BERHAD,7676,19-Apr-19,7:11 PM,-,-,-,0.29,0,0.280 / 160,0.290 / 260
GUNUNG CAPITAL BHD-WB 10/20,7676WB,19-Apr-19,7:11 PM,-,-,-,0.045,0,"0.040 / 2,300","0.050 / 2,129"
GUOCOLAND (MALAYSIA) BHD,1503,19-Apr-19,7:11 PM,0.74,0.74,0.74,0.74,28,0.730 / 100,0.750 / 426
HAI-O ENTERPRISE BHD,7668,19-Apr-19,7:11 PM,2.5,2.5,2.55,2.54,375,2.530 / 2,2.540 / 46
HAIO-CG: CW HAI-O ENTERPRISE BERHAD (MACQ),7668CG,19-Apr-19,7:11 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
HALEX HOLDINGS BERHAD,5151,19-Apr-19,7:11 PM,0.87,0.8,0.87,0.84,194,0.810 / 18,0.840 / 24
HANDAL RESOURCES BERHAD,7253,19-Apr-19,7:11 PM,0.38,0.365,0.38,0.375,"1,055",0.370 / 100,0.375 / 403
HAP SENG CONSOLIDATED BHD,3034,19-Apr-19,7:11 PM,9.85,9.78,9.85,9.8,745,9.800 / 250,9.840 / 104
HAPSENG-CX: CW HAP SENG CONSOLIDATED BERHAD (CIMB),3034CX,19-Apr-19,7:11 PM,-,-,-,0.03,0,0.005 / 200,0.035 / 100
HARBOUR-LINK GROUP BHD,2062,19-Apr-19,7:11 PM,0.7,0.7,0.7,0.7,100,0.690 / 200,0.700 / 10
HARBOUR-LINK GROUP BERHAD-WARRANTS C 2016/2021,2062WC,19-Apr-19,7:11 PM,-,-,-,0.08,0,0.070 / 500,0.120 / 80
HARRISONS HOLDINGS (M) BHD,5008,19-Apr-19,7:11 PM,-,-,-,3.94,0,3.930 / 8,3.950 / 35
HARN LEN CORPORATION BHD,7501,19-Apr-19,7:11 PM,-,-,-,0.67,0,0.665 / 38,0.690 / 111
HARTALEGA HOLDINGS BHD,5168,19-Apr-19,7:11 PM,4.73,4.69,4.75,4.72,"43,490",4.720 / 154,"4.740 / 4,365"
HARTA-C15: CW HARTALEGA HOLDINGS BERHAD (MACQ),516815,19-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 1,000"
HARTA-C17: CW HARTALEGA HOLDINGS BERHAD (RHB),516817,19-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
HARTA-C18: CW HARTALEGA HOLDINGS BERHAD (CIMB),516818,19-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 2,387"
HARTA-C19: CW HARTALEGA HOLDINGS BERHAD (RHB),516819,19-Apr-19,7:11 PM,0.03,0.03,0.03,0.03,2,0.030 / 1,0.000 / 0
HARTA-C20: CW HARTALEGA HOLDINGS BERHAD (MACQ),516820,19-Apr-19,7:11 PM,0.045,0.045,0.045,0.045,200,0.000 / 0,0.075 / 900
HARTA-C21: CW HARTALEGA HOLDINGS BERHAD (KIBB),516821,19-Apr-19,7:11 PM,0.055,0.055,0.055,0.055,"1,200",0.000 / 0,0.000 / 0
HARTA-C22: CW HARTALEGA HOLDINGS BERHAD (CIMB),516822,19-Apr-19,7:11 PM,0.045,0.045,0.05,0.045,"4,150","0.045 / 1,300",0.050 / 300
HARTA-C23: CW HARTALEGA HOLDINGS BERHAD (MIBB),516823,19-Apr-19,7:11 PM,-,-,-,0.18,0,0.000 / 0,0.000 / 0
HARTA-C24: CW HARTALEGA HOLDINGS BERHAD (RHB),516824,19-Apr-19,7:11 PM,-,-,-,0.155,0,0.155 / 1,0.000 / 0
HARTA-C25: CW HARTALEGA HOLDINGS BERHAD (AM),516825,19-Apr-19,7:11 PM,0.115,0.11,0.115,0.11,"4,200",0.000 / 0,0.000 / 0
HB GLOBAL LIMITED,5187,19-Apr-19,7:11 PM,0.095,0.09,0.095,0.09,698,"0.090 / 4,207",0.095 / 198
HCK CAPITAL GROUP BERHAD,7105,19-Apr-19,7:11 PM,1.25,1.25,1.27,1.27,675,1.240 / 50,1.270 / 200
HCK CAPITAL GROUP BERHAD - WARRANTS,7105WA,19-Apr-19,7:11 PM,-,-,-,0.22,0,0.220 / 100,0.250 / 50
HEINEKEN MALAYSIA BERHAD,3255,19-Apr-19,7:11 PM,24.7,24.56,24.92,24.58,425,24.500 / 1,24.580 / 31
HEKTAR REITS,5121,19-Apr-19,7:11 PM,1.14,1.13,1.14,1.13,771,"1.130 / 1,016","1.140 / 2,884"
HENGYUAN REFINING COMPANY BERHAD,4324,19-Apr-19,7:11 PM,5.83,5.8,5.85,5.82,"1,436",5.820 / 105,5.830 / 33
HENGYUAN-C5: CW HENGYUAN REFINING COMPANY BERHAD (MIBB),4324C5,19-Apr-19,7:11 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
HENGYUAN-C6: CW HENGYUAN REFINING COMPANY BERHAD (RHB),4324C6,19-Apr-19,7:11 PM,-,-,-,0.08,0,0.000 / 0,0.080 / 248
HENGYUAN-C7: CW HENGYUAN REFINING COMPANY BERHAD (MIBB),4324C7,19-Apr-19,7:11 PM,-,-,-,0.16,0,0.145 / 100,0.165 / 55
HENGYUAN-C8: CW HENGYUAN REFINING COMPANY BERHAD (MACQ),4324C8,19-Apr-19,7:11 PM,0.095,0.095,0.1,0.095,"5,100",0.000 / 0,0.000 / 0
HENGYUAN-C9: CW HENGYUAN REFINING COMPANY BERHAD (KIBB),4324C9,19-Apr-19,7:11 PM,-,-,-,0.09,0,0.000 / 0,0.000 / 0
HEVEABOARD BHD,5095,19-Apr-19,7:11 PM,0.675,0.675,0.7,0.7,"32,403",0.700 / 705,0.705 / 295
HEVEABOARD BHD-WARRANTS 10/20,5095WB,19-Apr-19,7:11 PM,-,-,-,0.43,0,0.425 / 100,0.490 / 120
HEXZA CORPORATION BHD,3298,19-Apr-19,7:11 PM,0.71,0.71,0.71,0.71,440,0.710 / 270,0.735 / 200
HENG HUAT RESOURCES GROUP BHD,175,19-Apr-19,7:11 PM,0.115,0.11,0.12,0.115,"1,260","0.110 / 2,510",0.115 / 6
HIAP HUAT HOLDINGS BHD,160,19-Apr-19,7:11 PM,0.095,0.095,0.105,0.1,"46,473",0.100 / 522,"0.105 / 19,880"
HIAP TECK VENTURE BHD,5072,19-Apr-19,7:11 PM,0.275,0.27,0.275,0.27,"14,232","0.270 / 1,121","0.275 / 9,940"
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,19-Apr-19,7:11 PM,-,-,-,0.295,0,0.295 / 200,0.315 / 300
HIAP TECK VENTURE BERHAD - WARRANTS 2016/2021,5072WB,19-Apr-19,7:11 PM,0.07,0.07,0.07,0.07,607,0.070 / 839,"0.075 / 4,861"
